"","H9.1","H9.2","H9.3","OB.1","OB.2","OB.3","WT.1","WT.2","WT.3"
"1427866_x_at",3.6815983404973,3.71112988847208,3.42286314418487,3.36488309064768,3.31610586109256,2.99419377327144,3.83033441250214,3.79300753311006,3.29855532355378
"1449455_at",6.82819757781706,7.13666045536941,6.68546109168623,6.88183797266306,6.81191873082765,6.73957609894299,6.46211939493662,6.66549378972379,6.20204998989525
"1460188_at",7.66147182532472,7.50070293515151,7.74348919674506,7.44970381126539,7.71172832632685,7.47500717020517,7.52302012451819,7.10136467014667,7.31406048786021
"1418172_at",10.6655947269751,10.5418776789218,10.797232252759,10.6495749193363,10.6402939307923,10.5537035008407,10.2830600414286,10.1964200073634,10.3750951940026
"1418349_at",5.86507168068268,6.21754690943965,6.16336202823245,6.30955713124671,5.80108357632589,6.14566329993892,6.24184171607677,5.88699430992323,5.86769621160842
"1417541_at",3.67328343424581,3.65337716865492,3.67616094003868,4.38737325029956,4.29133611605987,4.20104086648905,3.95025444868749,4.64109987740885,4.07982980343469
"1418102_at",7.04705572679398,7.19469109984082,7.50978065405432,6.94112857198513,6.66651756944596,6.46092045521354,8.12841912281652,7.23009384023712,7.23329344613882
"1422409_at",4.22160442917367,4.09117119420402,3.64528461369427,4.22881835704573,3.80549170318953,3.90141723933073,3.73984553783049,4.06258586714021,3.8320640281055
"1437874_s_at",9.08472041600331,9.10321407957091,8.63163729901153,8.78325064379515,8.89546341234739,9.01037065795986,8.39907315740084,8.77997236433609,9.18143032857986
"1415999_at",4.49871668197861,4.63688047260372,4.49871668197861,4.8186597019594,4.66220326750199,4.51621521035223,4.45825782654135,4.26459547665506,4.32748395446938
"1450702_at",6.46350525734186,6.46273896432316,6.69655419491299,6.3802369152579,6.33955583666288,6.44514132681653,6.73718419899018,6.84426935256411,6.58478023421367
"1422735_at",7.24070920635379,8.07138067444538,7.1940391204269,7.94840747697116,7.21480934840773,7.63353615825661,8.65043519176932,7.55048493678074,8.13410021857598
"1423013_at",4.75217233146315,4.70665672802896,5.16546656939656,4.95991381766038,5.0329448300565,4.82859619723414,4.76581340104654,4.7280092997489,5.21583601854805
"1423319_at",10.2673359477157,10.270190673379,9.92137710914025,10.1909085205408,10.4307442408228,10.4536531583858,9.75147910747378,10.270190673379,10.796612875662
"1425988_a_at",4.97496357188087,4.88821971683872,5.08784914124206,5.04307995988315,4.65504263617254,4.69816264161485,5.15330250827471,4.69603603610988,4.98325316869421
"1424863_a_at",7.77922769779333,7.51199712165692,7.66469796576529,7.28354498976436,8.03081367180057,8.01878359854953,7.84003916634763,8.16286686590028,7.82668529827853
"1426819_at",10.1736045124105,10.2956626945833,9.7480333677588,9.83080809258508,10.0639513610155,10.0631244565329,9.92931212831652,10.0631244565329,10.2407275638144
"1422018_at",4.32690067785244,4.09744575686387,4.55756947685067,4.2184689371165,5.03069555942731,4.98772557972375,4.23099088478054,4.05905469106712,4.5261681773972
"1427229_at",7.44053915432334,8.41692276882089,8.10141745691106,7.56282009666213,7.98604742420394,8.87376159100594,8.3852362809187,8.68354221866238,8.03163863549176
"1431833_a_at",12.0225679325165,11.3964991539543,11.3494391969882,11.5176043309348,11.7244454777951,11.440083034293,11.5467164828833,11.5255570979387,11.781755569121
"1450780_s_at",4.51602627253911,4.66920423556665,4.63227861252433,4.81887391205529,4.13954815134548,4.64754253059008,4.33887930789769,4.47083759078604,4.45960998868472
"1425815_a_at",4.09488732877975,4.09905061894456,4.15995477351111,4.53389576370642,4.46476028963394,4.02973531822034,4.15642079981887,4.71975023010719,3.91193194486998
"1448239_at",5.66989857376023,6.19900427013431,5.92051632330023,6.72141460414471,6.87478140255703,6.48881644010951,5.84445780648899,5.65869903883542,5.52810710815929
"1416505_at",6.06862013165215,6.06176120520838,6.17239031760639,6.22280831118702,6.27437995979533,6.06176120520838,5.76704282836413,5.60894176500007,5.75208348356592
"1416028_a_at",5.76070673687087,6.35666626317616,6.42081662794659,6.28580033791212,6.10986921980676,6.01425788433073,6.2864170754014,6.32606385676912,5.86426241945936
"1418496_at",7.69610068923209,7.93945255051297,7.49682623924159,7.15287636760996,7.87533793078704,7.6761088956908,7.74836990398728,8.29849049311658,8.6085452266708
"1422833_at",9.29535936511068,9.5159612312907,9.59493979354909,8.88403583786645,9.03038805485978,8.9426279201595,9.53211231154341,9.3311499171499,9.92838574537277
"1431900_a_at",8.58175525805929,8.41150632905602,7.64820735461807,9.8500375049133,9.27440688315659,9.29903864085662,9.46175085014725,9.1438632521376,8.87943277108578
"1421983_s_at",8.2317104932715,8.56554513001866,8.03553358333866,8.26356238101162,8.66994554321772,8.35196071609086,8.39303987157734,5.67233980654914,8.47058300104417
"1421447_at",6.71028775706602,6.51188459484111,6.9257274997346,5.32581490707929,6.58175859130316,5.89612713259747,6.55576905357222,6.2980944992765,7.41362801860499
"1431349_at",3.74486985146891,3.48091706472343,3.78883582752331,3.43563178644668,3.67121715571353,3.64533814662757,3.98643749467413,3.92466427413932,3.65756804373652
"1424618_at",13.2783592821996,13.0391014350538,13.1636590270904,13.3988940591659,13.4829506865683,13.4871100996655,13.2115384861399,13.0643490697219,13.3222729703607
"1419906_at",7.18012326423222,6.8031701254502,7.13126932978902,7.43836257436353,7.35076812024742,7.62869619057876,7.47787831443661,6.91103744794812,7.33381481699861
"1419560_at",11.1647969788182,10.9905554509539,10.8385976252867,10.828153567463,11.1044308550321,11.1598849108259,11.0195198362488,11.0601099803027,11.277679296777
"1426923_at",6.90233426076513,7.0670832559658,6.73657453683865,6.69398999979731,7.27529034562987,7.09090644570488,7.08980977589235,7.37019751525167,7.14290848652447
"1431182_at",7.34596575187359,6.46426865269197,7.1210219177557,7.30397730166547,8.17674824088627,7.86950635571701,7.06193611905062,7.25376247222547,7.59427794187408
"1455777_x_at",10.6612124471044,10.2256350727346,10.4585471449383,10.1039141500089,10.4137394562512,10.318710116557,10.0061094080589,10.2321162329542,10.4387992132697
"1448865_at",7.97708510019619,7.51880230642477,8.06502382170628,7.98638389042112,7.85329996932036,8.21725672015364,8.18422032255603,7.38708291492649,7.67572657494114
"1448453_at",3.87276286604825,4.02391660264721,3.74170424086245,4.10759315094765,4.0125153320014,3.78212983366544,4.13891939251638,4.02391660264721,4.10707524334157
"1425127_at",6.79849506333259,6.58122249978465,7.20372095225167,7.44035588483181,7.6146191085023,7.67127310709879,7.93897461365896,7.83600741894957,7.85155899812594
"1427377_x_at",9.75050557461596,9.62856099417664,9.7657853438661,10.348903714724,10.3240797303956,10.4318756575196,10.4085151655969,10.1350285979571,10.2329796347406
"1420531_at",4.15205620070226,4.83224606591489,4.5909298930101,6.39157626503092,6.820610461714,7.50849637393884,9.52578042890303,8.23478664180723,6.69684954414749
"1449306_at",4.88788003791995,4.8625380653195,4.44871518388689,4.42204768230224,5.14729481052319,5.04982341781048,4.88788003791995,3.79823760590005,5.37408845136127
"1416288_at",11.1729987656695,11.015104435028,11.308059183388,11.5378731669352,11.6596764158752,11.4461253633079,11.5128059496867,11.6563411768809,11.3946145287948
"1425993_a_at",8.64556517540364,8.23263260959179,8.97304159084543,8.94018827743634,9.17789841797197,8.90025685149643,9.37194449463555,9.26152407507146,8.72386831817604
"1425964_x_at",9.18602995869752,9.25170405147558,9.08177341161186,8.3807199908121,8.16828679304882,7.25220797129723,9.24639587977081,8.69755390038273,7.95302833236042
"1427127_x_at",6.27117739054833,6.45796221283343,5.75849105247543,5.73454413292122,7.78009454854345,6.11735178275829,6.45796221283343,7.42155251471396,6.86267026192574
"1417101_at",4.44978411097931,4.91645702593977,4.19240612648975,4.02123595773242,4.4323879260214,4.47021861893171,4.87240332125577,4.68038280915372,4.11945399245086
"1416365_at",11.2104420625334,10.9898979206961,11.5368997801957,11.078805097072,11.4239059563657,11.2123068064595,11.0811682574591,10.6715337769057,10.8987712505882
"1437497_a_at",9.71917221174634,9.63754874798413,10.6758780320733,9.81241648277205,10.0639074921667,9.70801062189636,10.2485565230633,9.92733432299563,9.55718578285089
"1416147_at",7.68320596527373,7.56781943962244,8.44437758070467,7.73593748778801,7.87840717619552,7.76954797334689,8.07396870208474,7.07618683855218,7.88141565735232
"1428367_at",8.92258687211153,8.94713160091447,8.99504279461584,8.5881868083318,8.93983741036182,8.9846976135742,8.98713894808781,8.4992819400998,8.87487678122811
"1431037_a_at",6.80189693013226,6.80189693013226,6.67238777975984,6.36149678903817,6.97172435657098,6.80189693013226,6.90438779772277,6.49300268268279,7.03029303636702
"1448862_at",6.25558824648029,6.28084640116997,6.41131222133942,6.80305547993366,6.58695442721077,6.57467334655243,6.50733369111651,6.52825156119326,6.14635446534682
"1416714_at",6.1770180360192,6.47155382673659,6.36642818107833,6.65896822224782,6.63206982643431,6.46262913053144,6.11393496715512,6.52789851634855,6.22332680051831
"1425895_a_at",7.71515645390167,6.47541543454993,7.39858234336973,7.6221866656629,6.99480795997891,6.4919829691845,7.68197528642901,6.92110388722212,6.78346046046295
"1453596_at",6.46857489028122,6.51165383070631,6.99396834893787,6.08633009544743,6.26163756610771,6.30213824085165,7.3899412877403,7.62127159696798,6.39569523676592
"1423259_at",5.55212770591495,3.9411421193373,4.91779462079318,5.44562810092757,5.74344299237516,5.31168984893382,5.48307381627752,5.2449425565684,4.72460850449407
"1423120_at",8.93251055609577,8.88670246426615,8.90997850409319,9.61536270136743,9.84513347196756,9.10246968415706,9.10246968415706,9.74077024746707,8.97512408764274
"1416442_at",7.16558577365465,7.53406271709251,7.50331968735601,7.56311723713604,7.28517075619884,7.51875779032671,7.75206000993326,6.77813594390738,7.3195305381225
"1417612_at",6.44514132681653,6.49299191913867,6.61968839863122,6.28313550850087,6.14884730142273,5.83904706675944,6.65238343561574,6.49041636025268,6.44514132681653
"1418930_at",5.98177191128198,6.33317937112653,6.5549192134965,6.20118457684137,6.40029834699269,6.77140692896569,6.10514460543536,6.73692998507525,6.3155101787739
"1417292_at",9.26761739866311,9.62275954615785,9.35564321496422,9.52403967106586,9.59448683288636,9.63418395502011,9.29559917684318,9.5698204955836,9.27333231077529
"1450783_at",7.69576159521534,8.52491119707107,9.72125002297896,8.55254182773952,8.99284197935096,9.19923532484049,8.81758132555143,8.20021256314216,8.57749490872058
"1418293_at",6.16136148298256,6.66598201197881,6.60469152981904,6.48027602239074,6.5412149475235,6.67795530735354,6.44852866147002,6.78974352317635,6.35793070572999
"1449025_at",6.9340017616215,7.67225020441916,8.41864935780767,7.86508766491459,7.98608393849427,8.14443403325333,7.67414811914467,7.4376906027746,7.48438031469992
"1423557_at",6.82295951202217,6.70330496199113,6.36183413680319,6.98375425982391,6.80454507560319,6.57018249305091,6.54309713836793,5.99602021346597,6.79099943831666
"1417640_at",4.85720151843387,5.08692769564652,4.87773748767045,5.49194374747555,5.31341025266848,5.28501290970955,5.14532676847257,5.38665686210134,4.93935833771588
"1424112_at",7.42326235110701,7.23924789174859,7.62133014017198,6.9596075636517,7.58420027801988,7.66019226497551,7.36732102394369,7.42326235110701,7.44333609822515
"1422826_at",9.89938944356889,9.68136799640263,10.259491070491,9.45863197705216,10.0481579678434,9.78186869255654,10.2641743465052,9.82252726276139,9.89938944356889
"1418918_at",11.2569525987627,10.6352337903447,10.5757562468194,11.3373709070667,11.0236242914719,10.7207819556908,10.5776508670661,9.71998440502809,9.47380265908368
"1416039_x_at",7.04948592067859,6.10219046329648,6.78770537303551,6.8296481585181,7.44453764101437,7.29615814872662,6.31595043520509,6.56060466925209,6.57708257340183
"1454159_a_at",11.8378209843781,11.9211053225136,11.0757407274278,11.4025997072768,11.2816382738899,11.5568131488798,11.5521023971346,11.3098795511709,11.725470110172
"1423062_at",6.87120744445799,6.90959373323517,6.90706386713015,6.73385730143345,7.26594706350279,7.1203170854866,7.04121221328832,7.42704749612227,7.31155325510171
"1421991_a_at",8.92817083880027,8.67407235585416,8.27541312827189,8.47093422106285,8.77462506268788,8.90265153708979,8.84245114716862,6.15119548926871,8.98914843460951
"1452114_s_at",7.03854561658823,6.2547625717881,7.81215166233668,6.28647047575887,7.35792133346968,6.80567682746451,7.07501468981339,6.99881914798338,6.95094283694189
"1427329_a_at",6.5882104392642,6.41260102261681,7.72826780699155,6.39724770041858,6.71989611815089,6.75962006394575,5.59795795678603,6.37951525933721,5.47021190943622
"1450424_a_at",7.31104620846459,7.28354498976436,7.21994975352674,7.32593185794561,7.29227288592512,7.24317095334754,6.94127340558622,7.20339922382977,6.76109869919513
"1424305_at",5.94004018853647,5.27508199326355,4.89321407081695,5.15114394584172,4.88540400739324,4.74380361912125,4.5252089564802,5.1272046064448,4.95960103889804
"1417141_at",9.82955030327143,10.0348433929714,10.554360102415,9.83538593365843,10.4306427929592,10.5086964552316,10.1743414740684,10.4480272127139,9.95277258646947
"1450704_at",4.44161792175774,5.15128379453746,4.43464574736819,4.86949089213005,5.0904823464615,4.93300521507131,4.69745189548942,4.51959333014556,4.63933227615494
"1425519_a_at",9.79661537234222,8.69930461034379,9.16327106281425,9.79763325584007,9.23700949104752,9.67465676103649,8.92947245921317,9.83313712797828,8.83289696080697
"1454690_at",8.08105726550312,8.06660282536158,8.46591051345493,8.3964644593027,8.43518117661623,8.38252605902491,8.52429628284454,8.69366983185367,8.29889747442518
"1418219_at",4.84210134206573,5.01917075145876,5.32488133203466,5.50289179585986,5.46602111428778,5.72333900065791,5.02159831660317,5.35750048802166,5.18051539397137
"1422397_a_at",6.17590555448634,5.98568356636889,5.56486201863778,6.40029834699269,6.12871750841228,6.26723290140119,6.36985794256977,5.69389094634512,6.1927451575895
"1420904_at",5.10583818303534,5.23983670799297,5.00670405386921,5.27599138622636,5.72809768464854,5.22404303839552,4.95070347765634,4.53318153767265,4.8235215553676
"1417932_at",8.60370618228034,8.77146027388536,8.49790212777223,8.91808602981441,8.87579016286788,9.10311202108157,8.5929526956772,8.98865413316433,8.79526707802916
"1449399_a_at",6.54862924884115,6.45217853487112,6.43018791814391,6.29341276735065,5.99880985721388,6.05854970463903,5.57390451361567,5.86019015434506,5.52080871424859
"1448950_at",7.74153074090074,8.86788768342614,7.2255703524438,7.78600814020745,7.47638696657044,7.42896971884205,8.05569586190741,7.97968478133577,8.29726976384334
"1421844_at",5.56514445836879,5.66100818939383,5.08127207440271,5.64769310081872,5.9554636426942,6.29649447364495,5.38179816483375,6.149338451637,5.3359672773258
"1451798_at",4.64522057773933,4.77390192004866,4.28422281934225,4.52063521342747,4.46170740312478,4.62223436152161,4.3088934733395,4.22949827655833,4.31899854470377
"1416295_a_at",5.34404974164982,5.28795957573866,4.98904964469916,5.53364004136692,5.50031429830587,5.51230491369111,5.09846050904537,5.76871808148937,5.24104109759881
"1450297_at",2.78883373368897,3.04764430503994,2.79112684537821,3.33840151125112,2.69078978107066,2.79853417903036,3.00691062926332,3.0566002680451,2.67238276898581
"1452416_at",8.43564421797085,8.07038559900624,7.28390971550955,8.12081138349459,8.35470016154837,8.40573180441836,8.788895433688,8.28362516627734,8.54652521730336
"1460295_s_at",6.14014241431623,6.54318155419184,5.916088502388,5.59374125564538,5.7567828793853,5.87852919792971,5.86403198069883,4.11391380341782,5.86403198069883
"1422546_at",3.91064847004787,4.02719656908911,3.67248932914581,3.78170661864885,3.81136471696016,3.9611487428653,3.33691695248437,3.29304578476419,3.78170661864885
"1449893_a_at",7.25538631295624,7.6167622788982,6.98387241598147,6.97181607505792,7.58679288319163,7.48734431616419,7.18648389990007,7.30794823490802,7.26577695209241
"1451967_x_at",8.18001618109796,8.17368803561188,8.58579282391854,7.94013063047036,8.18001618109796,8.38388401539077,8.18001618109796,8.36045812104605,8.056109134549
"1422053_at",8.01023241976836,8.73101620998093,7.96884163358245,7.42946905619525,8.20570959742578,7.51930797842917,8.04086427764972,8.48300677581181,8.3839360560047
"1426858_at",5.86141215407742,4.37040917818304,5.50500412887177,5.92598316109997,5.82406874538882,5.68318616882829,5.66731821328625,5.42413381629084,5.52260109070979
"1422001_at",8.67740348262818,8.61879017093789,8.2386907216203,8.91140850534055,8.91823352111319,9.04263027806171,9.21498697377834,8.96361851885173,8.61287163241153
"1422144_at",7.58037162117667,6.39922170302306,7.11924573124835,7.7849916616245,7.8452658013517,7.37692478708073,7.2537255544353,6.72726544579226,7.51236188013672
"1460394_a_at",7.57841566942318,7.644039860466,7.62058131733804,7.33155699679377,7.72642406244871,7.35067004861119,7.63456422753165,7.09320471540825,7.53942362151369
"1418265_s_at",8.83014323866761,8.97455222450763,8.66974874643913,8.31158074197951,8.78816759127458,8.90444855433351,8.59517122334147,9.2928094621913,8.78816759127458
"1423104_at",9.47712721571453,9.14502426599727,9.07793847017244,8.96099212497987,9.7383460743566,9.63655090141465,9.19136733185772,9.58876911099679,9.38818325682959
"1422248_at",4.31216948522867,4.37040917818304,4.03928172512295,3.98800422937339,4.25859151398674,4.36690095214057,4.25693646575017,4.49500597396349,4.1180894337029
"1418517_at",4.4911964574864,4.79161029694918,4.51232815241955,4.83498923323422,4.60827529830028,4.72965911654803,4.98173926120169,4.81773752620114,4.86888992263648
"1421194_at",3.44079191463196,3.03346669455364,3.35667873290809,3.55822355661641,3.38694525933818,3.35136080315253,3.13702204636036,3.60678779282996,3.22627739282301
"1423267_s_at",6.89696687289126,6.85863622292136,7.19113462837333,6.3912688725353,6.89696687289126,6.5837964418701,7.03121106757023,7.68154104940483,6.88257150186521
"1422445_at",6.33229767417492,6.67114115887079,7.6680031130998,5.63800770494642,6.38503550196564,5.96024160979785,6.4437759823726,6.51071532083149,6.3462507907721
"1418393_a_at",5.6060229279261,5.62937151731868,5.64745346036441,5.0117388058487,5.2454428160994,5.24405313555914,5.16670514604458,5.22832550135995,5.30706317141477
"1425367_at",4.93060643531997,5.01917075145876,4.80459446916601,5.05247315573706,4.79747088498649,4.80604778260431,4.6230600346493,4.37901764180463,4.80459446916601
"1421198_at",3.50819274145146,3.57166422631932,3.53653201649018,3.36323058585202,3.46580256332886,3.37141188105827,3.91129039173593,3.88099907395043,3.75619922610572
"1452545_a_at",8.13919496906648,8.26938333333918,7.94606617637279,7.8863889202704,8.10175449076172,8.10175449076172,8.27156353432817,7.51660180795665,8.28035514151362
"1450678_at",7.27284282673412,7.14188345174079,6.97559070870468,7.19393117174147,7.24179119818632,7.0266442667419,6.70430479019217,7.06150321968705,6.57018249305091
"1417534_at",8.30742536129031,8.26289194374935,8.39673610517407,7.93687569953812,8.34250154376967,8.26400063075156,8.35274461648511,7.92399222808758,8.15760447905171
"1423033_at",4.89766283761517,4.89766283761517,5.20793084134819,4.4192681387415,4.87244343353917,5.04953017598676,4.89766283761517,4.5156005930652,4.98454701946896
"1424834_s_at",6.3124014217555,6.1672512153782,6.47461767777876,5.87792075816526,6.44552291264217,6.41105204839793,6.61073668210385,6.91646834703774,6.4668291456872
"1421192_a_at",4.87158101866348,4.7336376530112,4.88949391164734,4.86766291825408,4.47977016519608,4.51583584779444,4.75939517908371,4.7336376530112,4.60855519894686
"1422222_at",5.4650036421149,5.30413609745172,5.79064005508171,5.81173266160645,5.46199616353071,5.37485290121964,5.49971949482277,5.8441997208114,5.31834933777104
"1421106_at",4.16264777823951,4.36914237261478,4.02719656908911,3.60704183959356,4.0349458670963,3.98823816911154,4.02719656908911,3.3954968123492,4.47452491710721
"1433804_at",6.68280855068957,6.42454210634356,6.91505062022327,6.50637370020789,6.95162624981347,6.95848840464984,6.31281684705846,6.53905899737257,6.3396679062647
"1425750_a_at",6.52763233730033,6.41531355108863,6.08319859511625,5.78002670384444,6.21258591748172,6.23987693238437,5.97522708304451,5.45925721950288,5.96084146443566
"1421344_a_at",6.76907966531899,7.2689239104862,7.13064920569772,6.97061196021099,7.32405309209711,6.92710246330686,6.96845076441367,7.29698723901453,7.14486006466286
"1417409_at",6.79600627391231,6.11001595676308,6.86336256314651,8.72995365049107,8.65189830394634,8.35349665752486,6.00048523773419,5.82435416412382,6.2588408009876
"1415899_at",6.25895752967653,7.05951763926484,6.26318974020149,7.68796938654684,6.80096204909281,7.52275454513604,6.69456102416833,6.10480956627413,5.76515931914867
"1449117_at",9.59973787649674,9.91651801816957,9.91988854873721,9.91988854873721,10.2574461274235,10.2242956713846,9.76032570436548,10.2179778765837,9.44712772060484
"1422197_at",4.33295298908557,4.38336025003195,4.06011041429441,4.59641733626613,4.03409333136477,4.38349926189907,4.30687627311872,4.25598988979605,4.32690067785244
"1416956_at",3.58075225701323,3.5069533187525,3.36467357862066,3.46913446701175,3.77513741095997,3.84183117038401,3.51871982288895,3.83464343553234,3.70491508633825
"1421852_at",6.80763219511444,7.2014866305488,7.17740653904796,7.33368182839531,7.60343809033077,7.81324980982681,7.28444434306706,6.79664786754468,6.76443864346075
"1449062_at",11.1041031922696,11.4741241432736,11.6131907979602,11.1628943622136,11.3774976962754,11.238169333244,11.1748697809496,11.5815562056953,11.3230762688349
"1435306_a_at",3.0888587355557,3.22547446917967,2.88405178265228,3.22547446917967,3.35791105366608,2.93493216661366,3.36114340365026,3.51849121746616,3.24685156632479
"1429063_s_at",4.37544313304367,4.71774669075787,4.69291617989831,4.18586613869899,4.80597314122744,4.78954612895982,4.72500152273753,5.22141449727267,5.05864803786849
"1451200_at",8.60905301651126,8.62239495978208,8.39859822635973,8.04419371981818,8.60173994042605,8.52335483179182,8.29983492905641,8.13961520120872,8.67311581784147
"1450738_at",7.93701350797339,8.24394516942491,8.28364102922055,7.77528923245893,7.94561475052261,8.04846204336867,8.04066584362014,8.27055556019955,7.98529862287464
"1421312_a_at",6.20106775622692,5.95899637055062,5.89260369633008,6.09027418097705,6.26250699371831,6.00048523773419,6.12658459630789,6.5573399434426,6.28990360538039
"1416022_at",9.23579984449797,11.9805166006878,10.468306548013,10.428809042853,10.7579588953025,10.0264329753097,11.0848718142805,10.6290495966212,10.1178386231391
"1418600_at",6.77061913582364,6.090144523098,6.11004013176408,6.30500729270257,6.69385393129735,6.87949988899126,6.15243977606312,6.3671114117205,6.76106920012864
"1417394_at",4.70216752718416,4.41946139673972,4.48748115279114,4.86128026814603,4.84114988533358,5.08196074833607,4.33072268558098,4.59641733626613,4.64070126735265
"1422264_s_at",6.98327489551595,6.49505994541474,6.37208638087033,7.27435456565574,6.94734114520839,7.21625103168067,7.05120984433742,5.95377196159431,7.31005099027618
"1415837_at",2.9034446894835,5.73300576168445,2.77083427637072,2.67864407041928,2.94269943575615,2.82690491396321,3.17801010913429,2.94269943575615,3.09256192330768
"1420770_at",2.78246197197525,2.99124966216144,2.79012028580375,3.10294220847654,3.41000930212925,3.10294220847654,2.92667417083163,3.02827273047865,3.04360951631267
"1449034_at",10.9670015456419,10.8716011592716,10.721538713008,10.7129358130718,11.123965014418,11.0971913963304,11.0918536137522,11.1424561582813,11.1288106013927
"1421304_at",3.78014285081322,3.85933534439317,3.48231538151974,3.93614263972011,3.30429950157053,3.67536947524921,3.67536947524921,3.69291710083008,3.23846633127657
"1460245_at",4.61393701023306,4.52689055331637,4.64412321843773,5.43177691136298,4.33268440761694,4.93441724673434,4.44966561475225,4.84798125946106,4.39011226719267
"1419548_at",6.21468252999412,6.49047848454976,6.30975065979898,6.29564963915824,6.67229623410095,6.55994627304311,6.79902072496694,6.77481634703363,6.78529261931214
"1415860_at",8.72632085585903,8.97609794249151,8.80380959664047,8.87594475178362,9.1697008845683,9.02410929779514,9.18177255894919,9.32447904462226,9.08956385107621
"1451716_at",8.11367876542941,7.57862967780608,7.99556345180562,8.65363914947381,9.12816993833215,9.15384118395925,7.81960698230922,7.373990229348,7.90377451526125
"1448932_at",3.73415369679564,3.52308890007282,3.88117873436819,3.79152387766995,3.86844708805769,3.61764982420904,3.86202799821793,3.54026947213789,3.47955329803856
"1448169_at",10.4130199429173,11.1604803004073,11.0563195403767,10.3610518287593,10.5233652433727,10.7141228600639,10.5492528279721,10.3670515443394,10.2414479045218
"1415849_s_at",6.81468589389625,7.31198732595184,6.56849452562372,7.6056351464466,7.89912758594011,7.12814158539689,8.0226485375196,8.18471780114577,7.54190863995475
"1424807_at",5.64136284843637,5.48906581143792,5.63161674601952,5.0185303695559,5.39831457363647,5.29293596251768,5.76484819945365,5.401168424013,5.47180746795398
"1451241_at",3.54029894474456,3.12383248775762,3.39246555879844,2.98650063847409,3.42286314418487,3.12046314433623,3.22123283128921,3.30194658696452,3.61389453068894
"1417812_a_at",4.75039243261841,4.44115019011075,5.0390518463379,4.34253531917793,4.69104935186977,4.63121161377765,4.74280486548757,4.66727213777595,4.63933227615494
"1421279_at",3.60853675490989,3.83053576332142,3.95739271670297,3.5160382501225,3.84579488714581,3.81636294374023,3.93325849697788,4.21655218691999,3.95901632318903
"1448245_at",11.7284021111966,11.874777468239,11.7836811907462,11.8618060389895,11.4032456519809,11.4389593499606,11.80012714466,11.8680239679635,11.736011641793
"1421424_a_at",9.16495594234632,8.82641799966431,8.76935805800172,8.31247647701397,8.97991157473584,9.09390906641367,9.06470258100054,9.01128744325062,9.09998879190001
"1436905_x_at",7.72200580906563,7.74847680624103,7.59772179256826,7.51877635377908,7.65786477503816,7.64360630204255,7.20449546743802,8.0077419392941,7.19309123685362
"1439264_x_at",8.67221500394321,8.79412475166042,9.40435202176355,9.20917013566344,8.96944664892668,8.90122837032391,8.5955982804879,9.18341310832017,8.72170968690372
"1448550_at",10.8992892554293,11.2451473719888,10.2689650683312,10.1513534105877,10.522602644334,10.3748615800327,10.7733546691425,10.5235677976028,10.7838343755296
"1427747_a_at",7.89934409851085,8.76604802109836,6.67535176112754,6.95123779026385,6.91851973611062,6.81921471705305,5.64128393814416,5.4589400585023,7.0668005433781
"1418641_at",7.00076158494704,7.16526226548032,7.06782521947506,7.20526938801115,7.10409636209411,7.03994626840656,6.70947598360654,7.2383685944902,6.73013447746077
"1433774_x_at",5.67587747552761,5.61536209009694,5.96819813248917,5.67632065384016,5.93882151533775,6.04921716689127,5.64128393814416,6.09851777977587,5.87499888737344
"1421821_at",9.34656143985268,9.39320768323349,9.6810696393201,9.29238548451827,9.70573887370881,9.76092729369511,9.48145466379051,9.38964614731912,9.17760437667397
"1460258_at",6.66505249949741,7.32065070909618,5.97906745799331,5.53756409082647,5.2909464984983,5.78794061748958,6.63487110669354,6.9876666750699,6.51429613047719
"1449492_a_at",10.9530423313833,9.63367355074611,10.2759775116963,11.5651548103708,11.3722371956972,11.4088129023685,10.9220850701023,10.8977007222127,10.9637908812647
"1425644_at",6.07719211513421,7.08143598211804,4.37040917818304,4.3269693740084,5.0976685649669,4.93045567185885,4.98336909379116,5.51304105344744,6.3751375260391
"1419573_a_at",8.62021652553191,8.43866709386968,8.75821265054982,8.13899452008678,8.18388001225014,8.11935885544681,7.96471143880563,8.68669141089837,7.93422632317391
"1426808_at",7.47845319321856,7.63643041112325,7.19868253497651,7.64641370111243,7.41718842991316,7.26472958820418,6.99395141244218,7.44540479590041,6.82157920626716
"1451336_at",7.52111509540056,6.43255700854102,6.47375390404894,6.98504580133801,6.85774402293238,6.46709136624139,6.62914423875915,6.24435397860048,7.03218293450644
"1418317_at",5.62771143073971,5.23601165427939,5.41711221450324,5.26267422871845,5.51381412680286,5.71103742806389,5.53554081463985,5.71103742806389,5.44848803043604
"1425094_a_at",5.20202537937927,6.79211700211884,4.91662173922171,5.34266637538639,5.46402080385104,5.01917075145876,5.07005421902136,5.525235167527,5.49577883802887
"1425107_a_at",10.3141079739526,10.6544244677382,10.4872939133804,10.9492441592573,11.1943374535976,10.7140171971377,11.7255165015885,10.8830238097151,11.4247024892376
"1422820_at",5.79064005508171,5.79544744682032,5.97522708304451,5.31271231703141,5.86660122364849,5.74670883631793,5.95592540185754,5.42778824919809,5.65158977318682
"1421262_at",7.95543248963766,7.3197118736546,7.3369518701887,7.510604846021,7.99823597878342,7.36775296934961,7.21177309211554,8.07513327014033,7.58299886327111
